ID,victim,gang,date,Victim Country,Victim sectors,NumberN/AofN/Aemployees,Sales,Ransom Currency,Ransom Paid
22131.0,Palomino Petroleum,lynx,2025-03-19,USA,Energy,<25,$13.4M,,
22130.0,warmsworth.doncaster.sch.uk,incransom,2025-03-19,UK,Education,<25,<$5M,,
22128.0,Kiribati Government,arcusmedia,2025-03-19,Kiribati,Public,32,$14.3M,,
22127.0,THX Transport,arcusmedia,2025-03-19,USA,Transportation,35,$9.1M,,
22126.0,Coopertruni,arcusmedia,2025-03-19,Brazil,Construction,<25,<$5M,,
22125.0,newhollandwood.com,incransom,2025-03-19,USA,Retail,57,$14.3M,,
22124.0,alphaoil.ca,incransom,2025-03-19,Canada,Energy,63,$6.8M,,
22123.0,Atos-racks.com,VanHelsing,2025-03-18,France,Technology,300,$46.8M,,
22122.0,CD,monti,2025-03-19,USA,Unknown,,,,
22121.0,AMICIO,lynx,2025-03-18,France,Finance,,,,
22120.0,Gloria Cales,monti,2025-03-18,USA,Unknown,,,,
22119.0,esaote.com,babuk2,2025-03-18,Italy,Industrial,1829,$273.6M,,
22118.0,nstda.or.th,babuk2,2025-03-18,Thailand,Services,3393,$634.9M,,
22117.0,pajak.go.id,babuk2,2025-03-18,Indonesia,Finance,16171,$889.4M,,
22116.0,dukcapil.kemendagri.go.id ,babuk2,2025-03-18,Indonesia,Services,460,$58.7M,,
22115.0,Ted Hosmer Enterprises,rhysida,2025-03-18,USA,Consumer,25,$5.3M,,
22114.0,kominfo.go.id,babuk2,2025-03-18,Indonesia,Public,291,$29.9M,,
22113.0,whitecapcanada.com,babuk2,2025-03-18,Canada,Services,42,$5M,,
22111.0,JAMEL CONTAINERS LLC,akira,2025-03-18,USA,Industrial,<25,<$5M,,
22110.0,51talk.com,lockbit3,2025-03-18,Singapore,Finance,<25,<$5M,,
22109.0,PTS Group,qilin,2025-03-18,Germany,Transportation,44,<$5M,,
22108.0,hcahealthcare.com INC.,babuk2,2025-03-18,USA,Healthcare,220000,$69.6B,,
22107.0,Cleveland Municipal Court,qilin,2025-03-18,USA,Public,140,$14.5M,,
22105.0,sp.tnitelecom.com,babuk2,2025-03-18,Canada,Unknown,,,,
22104.0,Otelier.io,babuk2,2025-03-18,USA,Technology,451,$94.7M,,
22103.0,gaertnerhof-jeutter.de,incransom,2025-03-18,Germany,Retail,,,,
22102.0,SAGETRA INC.,akira,2025-03-18,Canada,Retail,<25,$8M,,
22101.0,expertdata.com.au,incransom,2025-03-18,Australia,Construction,77,$25.5M,,
22100.0,airtelligence.com,incransom,2025-03-18,USA,Retail,<25,<$5M,,
22099.0,highwirepress.com,babuk2,2025-03-18,USA,Services,86,$23.7M,,
22098.0,Harcourts Prime Properties,killsec,2025-03-18,USA,Finance,<25,<$5M,,
22096.0,Bridgewater Retirement Community,nightspire,2025-03-18,USA,Services,40,<$5M,,
22095.0,ccktech.com,ransomhub,2025-03-17,UK,Technology,<25,$6.4M,,
22094.0,www.baxterlaboratories.com,ransomhub,2025-03-17,Australia,Industrial,92,$24.9M,,
22092.0,terrell.k12.ga.us,safepay,2025-03-17,USA,Education,86,$5.6M,,
22091.0,www.jhayber.com,ransomhub,2025-03-17,Spain,Retail,39,$7.3M,,
22089.0,Diode Technologies,qilin,2025-03-17,USA,Technology,<25,<$5M,,
22088.0,Worldlawn Power Equipment,qilin,2025-03-17,USA,Retail,<25,$6M,,
22087.0,Lepant Law Office,qilin,2025-03-17,USA,Legal,<25,<$5M,,
22086.0,Electronics For Imaging,hellcat,2025-03-17,USA,Industrial,1300,$353M,,
22085.0,oneill.com,ransomhub,2025-03-17,USA,Industrial,366,$71.3M,,
22084.0,RAE ,fog,2025-03-17,Spain,Education,91,,,
22082.0,CableVision,hunters,2025-03-17,Canada,Technology,421,$155.6M,,
22080.0,www.cityofbellville.com,VanHelsing,2025-03-17,USA,Services,253,$5M,,
22079.0,kyb.com,cactus,2025-03-17,USA,Industrial,13634,$3B,,
22078.0,assaabloy.com,cactus,2025-03-17,Sweden,Services,61282,$14.4B,,
22076.0,Solist,akira,2025-03-17,Canada,Services,<25,<$5M,,
22073.0,PIBOR ISO SA,akira,2025-03-17,Switzerland,Industrial,102,$21M,,
22071.0,KIU System Solutions,apos,2025-03-17,Uruguay,Services,126,$23.4M,,
22070.0,SMC Corporation,qilin,2025-03-17,Japan,Construction,23171,$5.4B,,
22069.0,taobao.com,babuk2,2025-03-17,China,Retail,153,$11.3M,,
22068.0,pinduoduo.com,babuk2,2025-03-17,China,Technology,85000,$48.2B,,
22067.0,City government office in Van ,skira,2025-03-17,Turkey,Public,,,,
22066.0,icmr.gov.in,babuk2,2025-03-17,India,Public,,,,
22065.0,Ministry Of Defense of the Republic Of Korea,babuk2,2025-03-16,South Korea,Public,683,$37.6M,,
22064.0,JD.com Inc ,babuk2,2025-03-16,China,Technology,517124,$155.2B,,
22063.0,Kairav Chemofarbe Industries,trinity,2025-03-16,India,Industrial,27,<$5M,,
22062.0,consultoria-consultores.es,trinity,2025-03-16,Spain,Services,,,,
22060.0,Lake Psychological Services,trinity,2025-03-16,USA,Healthcare,<25,<$5M,,
22059.0,CANAM Realty Group,trinity,2025-03-16,USA,Finance,<25,<$5M,,
22058.0,CNS,trinity,2025-03-16,USA,Services,57,<$5M,,
22057.0,la-z-boy,trinity,2025-03-16,USA,Retail,10200,$2B,,
22056.0,KD Panels,crazyhunter,2025-03-16,Taiwan,Industrial,,,,
22055.0,sitro.com.au,incransom,2025-03-16,Australia,Industrial,88,$28.6M,,
22054.0,SRP Companies ,medusa,2025-03-16,USA,Media,1000,$222.3M,,
22053.0,Coldwell Banker ,medusa,2025-03-16,USA,Finance,99997,$56.2B,,
22052.0,DTS -services,dragonforce,2025-03-16,UK,Industrial,<25,<$5M,,
22051.0,Moncaro,dragonforce,2025-03-16,Italy,Agriculture,,,,
22050.0,Kleen-Pak Products,dragonforce,2025-03-16,Singapore,Industrial,66,$13.2M,,
22049.0,Orange.com,babuk2,2025-03-16,France,Technology,137094,$49.9B,,
22048.0,Florida Department of Transportation (FDOT),babuk2,2025-03-16,USA,Public,6000,$1.3B,,
22047.0,Dane Court Grammar School,kairos,2025-03-16,UK,Education,89,$8.4M,,
22046.0,www.ameda.com,ransomhub,2025-03-16,USA,Retail,80,$26.7M,,
22045.0,Toi Toi USA,kairos,2025-03-16,USA,Consumer,66,<$5M,,
22044.0,"Tanaka Electronics Taiwan Co.,LTD",nightspire,2025-03-16,Japan,Technology,,,,
22043.0,Courageous Home Care,hunters,2025-03-16,USA,Healthcare,43,$56.3M,,
22042.0,Fireplace Warehouse,kairos,2025-03-16,UK,Retail,139,$6.5M,,
22041.0,Wilson Re Limited,nightspire,2025-03-16,Taiwan,Finance,26,$7.6M,,
22040.0,Waihong Environmental Services Limited,nightspire,2025-03-16,Hong Kong,Services,<25,<$5M,,
22038.0,MESS sales srl,sarcoma,2025-03-16,Italy,Services,<25,<$5M,,
22036.0,Ascom Holding AG,hellcat,2025-03-16,Switzerland,Healthcare,1400,$353.6M,,
22034.0,Ricardo Rodriguez,qilin,2025-03-15,Chile,Consumer,270,$14.8M,,
22033.0,Belarus E-commerce & Energy Data,babuk2,2025-03-15,Belarus,Retail,,,,
22032.0,nrru.ac.th ,babuk2,2025-03-15,Thailand,Education,<25,$6.6M,,
22031.0,Casale Del Giglio,orca,2025-03-15,Italy,Technology,<25,<$5M,,
22030.0,knesset.gov.il,babuk2,2025-03-15,Israel,Public,365,$120.2M,,
22029.0,Perrigo Company,termite,2025-03-14,USA,Industrial,8379,$4.4B,,
22028.0,yeanshalle.de,incransom,2025-03-15,Germany,Retail,235,$12.9M,,
22027.0,argusdatainsights.de,safepay,2025-03-14,Germany,Services,660,$340.2M,,
22026.0,Fulcrum Lifting,lynx,2025-03-14,USA,Retail,28,$6.9M,,
22025.0,idcconstruction.com,ransomhub,2025-03-14,USA,Construction,122,$40.2M,,
22024.0,Unicorr Packaging Group,akira,2025-03-14,USA,Industrial,294,$35M,,
22023.0,Domina Entrega Total,akira,2025-03-14,Colombia,Consumer,57,$11.1M,,
22022.0,iaai.com - Washington DC DMV,babuk2,2025-03-14,USA,Industrial,4914,$2.1B,,
22020.0,jennyyoo.com,ransomhub,2025-03-14,USA,Industrial,42,$12.8M,,
22019.0,The Ministry of National Defense - mod.gov.vn ,babuk2,2025-03-14,Vietnam,Public,3646,$912.4M,,
22018.0,movistar.com.pe,babuk2,2025-03-14,Peru,Services,<25,$7M,,
22016.0,Karen S Pouliot,medusa,2025-03-14,USA,Services,<25,<$5M,,
22015.0,Portland Street Honda,medusa,2025-03-14,Canada,Industrial,68,$14.7M,,
22014.0,Bancroft Wines,incransom,2025-03-14,UK,Agriculture,36,$6.2M,,
22013.0,Cothron's Security Professionals,rhysida,2025-03-14,USA,Services,293,$19.8M,,
22012.0,Intelligence Bureau of the Joint Staff Department of the Central Military Commission China,babuk2,2025-03-14,China,Public,,,,
22010.0,Terralogic,secp0,2025-03-14,USA,Services,1000,$243.7M,,
22009.0,web.asia.edu.tw ,babuk2,2025-03-14,Taiwan,Education,29,$12.1M,,
22008.0,parliament.iq,babuk2,2025-03-14,Iraq,Public,,,,
22007.0,nuclep.gov.br. ,babuk2,2025-03-14,Brazil,Industrial,750,$41.3M,,
22005.0,cch.org.tw - Changhua Christian Hospital,babuk2,2025-03-14,Taiwan,Healthcare,27,$22.2M,,
22004.0,Indiv Usa,lynx,2025-03-14,Malaysia,Agriculture,59,<$5M,,
22003.0,Tryon,lynx,2025-03-14,Italy,Construction,<25,<$5M,,
22002.0,mdm-insurance.com,abyss,2025-03-14,Canada,Finance,26,$6.9M,,
22001.0,rixos.com,embargo,2025-03-14,Netherlands,Services,10000,$841M,,
22000.0,dtrglaw.com,ransomhub,2025-03-14,USA,Legal,42,$8.2M,,
21999.0,SL Tennessee Information,play,2025-03-14,USA,Industrial,12000,$1.9B,,
21998.0,Best Cheer Stone,play,2025-03-13,USA,Construction,113,$6.5M,,
21997.0,Harrells.com,lynx,2025-03-13,USA,Industrial,440,$278.6M,,
21996.0,Backes,play,2025-03-13,Germany,Construction,<25,<$5M,,
21995.0,fstlogistics.com,lynx,2025-03-13,USA,Transportation,394,$130.3M,,
21994.0,www.raymond.in,ransomhub,2025-03-13,India,Industrial,6707,$1.1B,,
21993.0,World Wide Fittings,qilin,2025-03-13,USA,Construction,300,$61M,,
21991.0,udmi.net,FOG,2025-03-13,USA,Healthcare,149,$18M,,
21990.0,Iraqi Council of Ministers,babuk2,2025-03-13,Iraq,Public,<25,<$5M,,
21989.0,Iraqi Ministry of Finance,babuk2,2025-03-13,Iraq,Public,19456,$66.3M,,
21988.0,El Camino Real Academy (elcaminorealacademy),fog,2025-03-13,USA,Education,29,$6.3M,,
21987.0,Hydro-Vacuum S.A.,nightspire,2025-03-12,Poland,Construction,427,$9.3M,,
21986.0,Far East Consortium International Limited,nightspire,2025-03-12,Hong Kong,Finance,3900,$813M,,
21985.0,Business Ledger Limited,nightspire,2025-03-12,UK,Finance,634,$133M,,
21984.0,Raja Ferry Port Public ,nightspire,2025-03-12,Thailand,Transportation,<25,<$5M,,
21983.0,Tohpe Corporation,nightspire,2025-03-12,Japan,Consumer,363,$79.1M,,
21982.0,Baily International of Atlanta,nightspire,2025-03-12,USA,Retail,113,$21.8M,,
21981.0,Milano,interlock,2025-03-13,Mexico,Unknown,,,,
21980.0,SIRIUS S.R.L.,nitrogen,2025-03-11,Italy,Technology,<25,$5.3M,,
21979.0,marinabaysands.com,babuk2,2025-03-12,Singapore,Services,11800,$3.8B,,
21978.0,TUV India Pvt. Ltd.,ransomhouse,2025-03-12,India,Services,147,$11M,,
21977.0,Ascoma Group,akira,2025-03-12,Germany,Finance,752,$654.2M,,
21975.0,SMG Bahamas,akira,2025-03-12,Bahamas,Finance,133,$7.3M,,
21974.0,PACOMARTINEZ,akira,2025-03-12,Spain,Retail,256,$7.3M,,
21973.0,"Yushin America, Inc",qilin,2025-03-12,USA,Industrial,<25,<$5M,,
21972.0,hitekgroup,babuk2,2025-03-12,India,Finance,<25,<$5M,,
21969.0,India's telecommunication network,babuk2,2025-03-12,India,Technology,,,,
21968.0,tempel.com,cactus,2025-03-12,USA,Construction,1638,$628.7M,,
21966.0,urban1.com,cactus,2025-03-12,USA,Media,948,$460M,,
21965.0,Indastrial Acceptance Corporation,akira,2025-03-12,USA,Finance,<25,$6.5M,,
21962.0,www.visualisation.one,ransomhub,2025-03-12,UK,Media,<25,$5.3M,,
21961.0,thermoid.com,,2025-03-12,USA,Industrial,851,$183M,,
21960.0,Helmut Hölbling Spedition,akira,2025-03-12,Austria,Transportation,,,,
21959.0,Peerless Food Equipment,akira,2025-03-12,USA,Industrial,86,$53M,,
21958.0,CNQC,akira,2025-03-12,Singapore,Finance,2857,$1.3B,,
21957.0,Telecom Laos,akira,2025-03-12,Laos,Technology,7000,$252M,,
21956.0,CAHOKIA CUSD 187 SCHOOL DISTRICT,qilin,2025-03-12,USA,Education,378,$41.5M,,
21950.0,rocketstores.com,,2025-03-12,USA,Industrial,3500,$739M,,
21948.0,HYPERNOVA TELECOM,arcusmedia,2025-03-12,Brazil,Industrial,<25,<$5M,,
21947.0,HYPONAMIRU,arcusmedia,2025-03-12,Czech Republic,Construction,27,$5.7M,,
21946.0,HOST Software Entwicklung und Consulting GmbH,qilin,2025-03-12,Germany,Technology,,,,
21945.0,Baykar Turkish,babuk2,2025-03-12,Turkey,Public,3024,<$5M,,
21943.0,tradingacademy.com,safepay,2025-03-11,USA,Education,137,$14.4M,,
21942.0,ultimateclasslimo.com,safepay,2025-03-11,USA,Transportation,25,$5.4M,,
21941.0,havenresorts.com,safepay,2025-03-11,Mexico,Services,720,$39.6M,,
21940.0,lgipr.com,safepay,2025-03-11,USA,Healthcare,72,$25M,,
21939.0,jockeysalud.com.pe,safepay,2025-03-11,Peru,Healthcare,129,$23.8M,,
21938.0,motomecanica.com,safepay,2025-03-11,Argentina,Retail,167,$9.2M,,
21937.0,cali.losolivos.co,safepay,2025-03-11,Colombia,Finance,240,$10.7M,,
21936.0,Skyward Specialty ,killsec,2025-03-11,USA,Finance,515,$1B,,
21935.0,Trymata,killsec,2025-03-11,USA,Technology,<25,<$5M,,
21934.0,wmk-hvb.de,incransom,2025-03-11,Germany,Healthcare,845,$46.5M,,
21933.0,Springfield Water and Sewer Commission,lynx,2025-03-11,USA,Energy,232,$14.5M,,
21932.0,"Gaines County, Texas",qilin,2025-03-11,USA,Public,25,<$5M,,
21931.0,airexplore.aero ,babuk2,2025-03-11,Slovakia,Transportation,286,$55.6M,,
21928.0,Suder&Suder,qilin,2025-03-11,Poland,Industrial,475,$105.6M,,
21927.0,ciscientific.com.au,lynx,2025-03-11,Australia,Retail,69,<$5M,,
21926.0,Longue Vue Club,lynx,2025-03-11,USA,Entertainment,75,$6M,,
21925.0,Edesur Dominicana,hunters,2025-03-11,Dominican Republic,Construction,1664,$289.7M,,
21924.0,"WAUGH & GOODWIN, LLP",akira,2025-03-11,USA,Legal,<25,<$5M,,
21923.0,Essex County OB/GYN Associates,incransom,2025-03-11,USA,Healthcare,28,<$5M,,
21922.0,All4Labels - Global Packaging Group,akira,2025-03-11,Germany,Industrial,26,$5M,,
21921.0,Veristat,akira,2025-03-11,USA,Services,700,$105.2M,,
21919.0,Princeton Hydro,akira,2025-03-11,USA,Media,82,$15.2M,,
21918.0,fnde.gov.br,babuk2,2025-03-11,Brazil,Public,513,$51M,,
21917.0,wapda.gov.pk,babuk2,2025-03-11,Pakistan,Energy,<25,<$5M,,
21916.0,lexmark.com,babuk2,2025-03-11,USA,Technology,8659,$3.7B,,
21915.0,Forvis Mazars,babuk2,2025-03-11,France,Services,40000,$6B,,
21914.0,Wilkinson Rogers,fog,2025-03-11,Canada,Services,<25,<$5M,,
21913.0,petstop.com ,babuk2,2025-03-10,USA,Retail,25,$6.5M,,
21912.0,misaludhealth.com ,babuk2,2025-03-10,USA,Healthcare,32,<$5M,,
21911.0,Magnolia Manor ,fog,2025-03-10,USA,Industrial,904,$141M,,
21909.0,Access to Indian Ministry of Defence and Military Secret ,babuk2,2025-03-10,India,Public,3646,$912.4M,,
21908.0,bank.pingan.com ,babuk2,2025-03-10,China,Finance,2474,$84.4M,,
21906.0,DCC Group,ransomhub,2025-03-10,Indonesia,Construction,<25,<$5M,,
21905.0,fredsalvuccicorp.com,kairos,2025-03-10,USA,Construction,<25,<$5M,,
21904.0,Mandarin.com.br,babuk2,2025-03-10,Brazil,Services,104,$6M,,
21900.0,www.hexosys.com,ransomhub,2025-03-10,Malaysia,Services,61,$12M,,
21898.0,mazars.fr,babuk2,2025-03-10,France,Industrial,<25,<$5M,,
21896.0,Pacific Honda Company,akira,2025-03-10,Canada,Industrial,148,$18.1M,,
21895.0,"Callico Distributors, Inc.",akira,2025-03-10,USA,Transportation,74,$51.8M,,
21893.0,GARANIMALS.COM,clop,2025-03-10,USA,Industrial,3239,$301.5M,,
21892.0,The Loretto Hospital,ransomhouse,2025-03-10,USA,Healthcare,600,$84.7M,,
21891.0,Fickling ,akira,2025-03-10,USA,Finance,199,$7.3M,,
21890.0,"Safe-Strap Company, LLC",akira,2025-03-10,USA,Retail,56,$11.2M,,
21889.0,Arcusin,akira,2025-03-10,Spain,Industrial,104,$6.2M,,
21888.0,Dacas Argentina,qilin,2025-03-10,Argentina,Retail,134,$20.6M,,
21887.0,GPS 909,akira,2025-03-10,Spain,Unknown,,,,
21886.0,wog-kaiserbaeder.de,incransom,2025-03-09,Germany,Services,,,,
21885.0,emperors.edu,incransom,2025-03-09,USA,Education,87,$9M,,
21884.0,CPI Books,medusa,2025-03-09,UK,Media,401,$26.4M,,
21883.0,E Leet Woodworking,dragonforce,2025-03-09,USA,Construction,<25,<$5M,,
21882.0,Steel Dynamics UK,dragonforce,2025-03-09,UK,Industrial,115,$6.3M,,
21881.0,Vercoe Insurance Brokers,dragonforce,2025-03-09,New Zeland,Finance,<25,$5.2M,,
21880.0,Cotswold Fayre,dragonforce,2025-03-09,UK,Agriculture,191,$6M,,
21879.0,Customer Management Systems,medusa,2025-03-09,USA,Services,127,$17M,,
21878.0,baldaufarchitekten.de,incransom,2025-03-09,Germany,Unknown,,,,
21877.0,williampevear.com,incransom,2025-03-09,USA,Services,,,,
21876.0,BerksBar.org,incransom,2025-03-09,USA,Legal,<25,$7.3M,,
21875.0,ACTi Corporation,lynx,2025-03-09,USA,Industrial,400,$12.6M,,
21874.0,Salemerode.com,flocker,2025-03-09,India,Finance,<25,$5.3M,,
21873.0,Jerue Companies,play,2025-03-09,USA,Transportation,327,$23.4M,,
21872.0,Syma-System,play,2025-03-09,Germany,Retail,828,$17.2M,,
21871.0,Compound Solutions,play,2025-03-09,USA,Industrial,39,$5.9M,,
21870.0,T J Machine & Tool,play,2025-03-09,USA,Industrial,74,$15M,,
21869.0,Gevril,play,2025-03-09,USA,Industrial,32,$9.2M,,
21868.0,Peak Season,play,2025-03-09,USA,Services,<25,<$5M,,
21867.0,Yorke & Curtis,play,2025-03-09,USA,Construction,<25,<$5M,,
21866.0,Holiday Comfort,play,2025-03-09,USA,Construction,<25,$7.4M,,
21865.0,Dectron,play,2025-03-09,USA,Unknown,,,,
21864.0,Nor Arc,play,2025-03-09,Canada,Construction,82,$15.6M,,
21863.0,Greenwood Village South GVS,incransom,2025-03-09,USA,Healthcare,270,$17.6M,,
21862.0,State Bar of Texas,incransom,2025-03-09,USA,Public,321,$57.1M,,
21861.0,Clawson Honda,play,2025-03-09,USA,Industrial,151,$35.6M,,
21860.0,Buckley BalaWilson Mew,play,2025-03-09,USA,Legal,<25,<$5M,,
21859.0,KH OneStop,qilin,2025-03-09,Denmark,Transportation,74,$10.4M,,
21858.0,prelco.ca,qilin,2025-03-09,Canada,Industrial,650,$150.8M,,
21857.0,Changhua Christian Hospital,crazyhunter,2025-03-09,Taiwan,Services,27,$22.2M,,
21856.0,Huacheng Electric,crazyhunter,2025-03-09,Taiwan,Technology,<25,<$5M,,
21855.0,Mackay Hospital,crazyhunter,2025-03-09,Taiwan,Services,25,$11.4M,,
21853.0,Asia University,crazyhunter,2025-03-09,Taiwan,Education,235,$91.3M,,
21852.0,Insider Technologies Limited,embargo,2025-03-09,UK,Services,<25,$8.1M,,
21851.0,British virgin islands London Office,rhysida,2025-03-09,UK,Services,<25,<$5M,,
21850.0,www.dcarosolutions.com,ransomhub,2025-03-08,USA,Services,<25,<$5M,,
21849.0,Mitchell McNutt & Sams,ransomhub,2025-03-08,USA,Legal,69,$15.4M,,
21848.0,JPW Industries,ransomhub,2025-03-08,USA,Industrial,302,$95.7M,,
21847.0,Allworx,bianlian,2025-03-07,USA,Technology,39,$14.4M,,
21846.0,Minnesota Orthodontics,bianlian,2025-03-07,USA,Education,<25,<$5M,,
21845.0,Island Realty,bianlian,2025-03-07,USA,Finance,<25,<$5M,,
21844.0,Hancock Public School,interlock,2025-03-07,USA,Education,44,$14.8M,,
21843.0,Tech NH,lynx,2025-03-08,USA,Industrial,75,$19.7M,,
21842.0,REYCOTEL,arcusmedia,2025-03-07,Spain,Unknown,,,,
21841.0,ADDA,ransomexx,2025-03-07,India,Services,115,$14M,,
21840.0,total-ps.com,ransomhub,2025-03-07,Ireland,Industrial,239,$13M,,
21839.0,lofotenseafood.com,lynx,2025-03-07,Norway,Services,<25,<$5M,,
21838.0,srmg.com.au,ransomhub,2025-03-07,Australia,Finance,<25,$16.2M,,
21837.0,wheats.com,ransomhub,2025-03-07,USA,Consumer,106,$32M,,
21836.0,bayvillage.org,ransomhub,2025-03-07,USA,Healthcare,45,$22.8M,,
21835.0,Swift Haulage Berhad,akira,2025-03-07,Malaysia,Transportation,3262,$124.7M,,
21834.0,www.cdg.us,qilin,2025-03-07,USA,Retail,<25,<$5M,,
21831.0,Sittab INC,akira,2025-03-07,USA,Industrial,<25,<$5M,,
21830.0,ACDC Express,lynx,2025-03-07,South Africa,Industrial,566,$123.4M,,
21829.0,Aj Taylor Electrical Contractors Ltd,sarcoma,2025-03-07,UK,Construction,70,$16M,,
21826.0,Fragola S.p.A,weyhro,2025-03-06,Italy,Media,160,$26.5M,,
21825.0,Avantune Corporation,weyhro,2025-03-06,Canada,Services,155,$19.3M,,
21824.0,"Central Electropolishing Company, Inc.",weyhro,2025-03-06,USA,Energy,,,,
21823.0,"MBI International, Inc.",weyhro,2025-03-06,USA,Retail,<25,<$5M,,
21822.0,Resnick & Caffrey,weyhro,2025-03-06,UK,Retail,300,,,
21821.0,hinton.ca,ransomhub,2025-03-06,USA,Public,135,$8.6M,,
21820.0,portlandschools.org,ransomhub,2025-03-06,USA,Education,260,$12.5M,,
21819.0,RFA Decor,akira,2025-03-06,USA,Services,<25,$9.2M,,
21818.0,lovesac,ransomhub,2025-03-06,USA,Retail,909,$693.8M,,
21817.0,hickorylaw,ransomhub,2025-03-06,USA,Legal,<25,<$5M,,
21816.0,"Connekted, Inc.",qilin,2025-03-06,USA,Services,37,$7.8M,,
21815.0,WJCC Public Schools ,fog,2025-03-06,USA,Education,1761,$170.8M,,
21814.0,convention.qc.ca,ransomhub,2025-03-06,Canada,Services,111,$23.7M,,
21813.0,centersheetmetal,ransomhub,2025-03-06,USA,Construction,<25,<$5M,,
21812.0,Tugwell Pump & Supply,lynx,2025-03-06,USA,Industrial,<25,<$5M,,
21811.0,Naples Heritage Golf & Country Club,incransom,2025-03-06,USA,Entertainment,83,$9.6M,,
21810.0,agi.net,monti,2025-03-06,USA,Media,800,$509.2M,,
21808.0,Oberlin Cable Co-op,fog,2025-03-06,USA,Education,<25,<$5M,,
21807.0,Adval Tech,lynx,2025-03-06,Switzerland,Industrial,1545,$162.3M,,
21806.0,Dynamic Closures,lynx,2025-03-06,USA,Construction,91,$18.4M,,
21804.0,Ministry of Foreign Affairs of Ukraine ,qilin,2025-03-06,Ukraine,Public,149,$30.6M,,
21802.0,VMO Holdings,fog,2025-02-26,Vietnam,Technology,63,<$5M,,
21801.0,Synelixis Solutions,fog,2025-02-26,Greece,Services,26,$6.3M,,
21799.0,City government office in Van ,skira,2025-03-06,Turkey,Public,<25,<$5M,,
21798.0,Law Diary ,skira,2025-03-06,USA,Legal,99,$25.9M,,
21797.0,Carruth Compliance Consulting,skira,2025-03-06,USA,Services,<25,$5.5M,,
21796.0,CCL Products,skira,2025-03-06,India,Agriculture,837,$317.3M,,
21795.0,Krisala Developer ,skira,2025-03-06,India,Construction,94,$6.1M,,
21794.0,Melexis,fog,2025-03-06,Belgium,Technology,2000,$1B,,
21793.0,Eumetsat,fog,2025-03-06,Germany,Industrial,725,$333M,,
21792.0,Blue Planet,fog,2025-03-06,USA,Technology,400,$84M,,
21791.0,Kotliva,fog,2025-03-06,Indonesia,Unknown,,,,
21790.0,Inelmatic,fog,2025-03-06,Spain,Industrial,<25,<$5M,,
21789.0,Euranova,fog,2025-03-06,Belgium,Services,<25,<$5M,,
21788.0,InfoReach,fog,2025-03-06,USA,Finance,51,$10.5M,,
21787.0,Kr3m,fog,2025-03-06,Germany,Media,26,$6.3M,,
21786.0,Neopoly,fog,2025-03-06,Germany,Media,<25,<$5M,,
21785.0,Flightsim studio,fog,2025-03-06,Switzerland,Industrial,<25,<$5M,,
21784.0,Aeonsparx,fog,2025-03-06,Malaysia,Services,<25,<$5M,,
21783.0,FHNW,fog,2025-03-06,Switzerland,Education,<25,<$5M,,
21782.0,Engikam,fog,2025-03-06,Italy,Technology,<25,<$5M,,
21781.0,Manning Publications Co.,fog,2025-03-06,USA,Media,114,$12.9M,,
21780.0,Bizcode,fog,2025-03-06,Italy,Technology,<25,<$5M,,
21779.0,1X Internet,fog,2025-03-06,Germany,Services,64,<$5M,,
21778.0,CIE,fog,2025-03-06,Czech Republic,Media,<25,$5.8M,,
21777.0,USGS,fog,2025-03-06,USA,Public,5198,$1.9B,,
21776.0,Inet,fog,2025-03-06,Thailand,Technology,108,$39.9M,,
21774.0,willms-fleisch.de,safepay,2025-03-05,Germany,Retail,1953,$823.9M,,
21773.0,"SCOLARO FETTER GRIZANTI & McGOUGH, P.C. (scolaro)",fog,2025-03-05,USA,Services,30,,,
21772.0,Pervedant,lynx,2025-03-05,Portugal,Retail,82,$10.6M,,
21771.0,black-star.fr,ransomhub,2025-03-05,France,Industrial,160,<$5M,,
21770.0,LIPPERTENT,clop,2025-03-05,USA,Industrial,90,$15M,,
21769.0,japanrebuilt.jp,ransomhub,2025-03-05,Japan,Services,101,<$5M,,
